flag,minTimeBetweenSentTnx,maxTimeBetweenSentTnx,avgTimeBetweenSentTnx,minTimeBetweenRecTnx,maxTimeBetweenRecTnx,avgTimeBetweenRecTnx,lifetime,sentTransactions,receivedTransactions,createdContracts,numUniqSentAddress,numUniqRecAddress,minValSent,maxValSent,avgValSent,minValReceived,maxValReceived,avgValReceived,totalTransactions,totalEtherSent,totalEtherReceived,totalEtherSentContracts,totalEtherBalance,activityDays,dailyMax,ratioRecSent,ratioSentTotal,ratioRecTotal,giniSent,giniRec,txFreq,stdBalanceEth
0,0,365972,23239.52482,73,1638183080,27184967.8,271,141,61,0,28,4,0,1.65,0.047931,0,0.795033,0.072347,202,6.758293879,4.413165358,0,-2.345128521,199,3,0.4295774648,0.6945812808,0.3004926108,0.8456451127,0.6428596873,0.7453874539,0.7863124973
0,0,873246,32936.10428,3,1633775128,32747061.02,327,748,50,0,159,13,0,12.79,0.2268,0,12.64231,0.762975,798,169.6465738,38.14874001,0,-131.4978338,309,39,0.06675567423,0.9361702128,0.06257822278,0.9324832268,0.7532436489,2.440366972,48.9959731
0,0,3051297,50904.92049,67,1629237652,24905115.41,361,327,66,0,82,13,0,18.4,0.414486,0,18.9965,1.876549,393,135.5370659,123.8522605,0,-11.68480543,303,22,0.2012195122,0.8299492386,0.1675126904,0.8777701099,0.6621853026,1.088642659,4.555139155
0,19,868476,131746,1888,1658259746,331793535,32,15,5,0,7,2,0,80.095609,15.792574,0.01,80.1965,16.2999,20,236.8886092,81.4995,0,-155.3891092,20,1,0.3125,0.7142857143,0.2380952381,0.7985087788,0.7915287775,0.625,67.86203183
0,40,87240,13842.28571,0,0,0,2,7,1,0,4,1,0,0.810208,0.356571,1.4,1.4,1.4,8,2.495997615,1.4,0,-1.095997615,2,5,0.125,0.7777777778,0.1111111111,0.4574753349,0,4,0.7613463705
0,924,16980,3560.076923,1572,1654093584,110551756.1,49,13,15,0,1,11,0.615683,11.519177,5.142027,0.095,11.52,4.457058,28,66.84635546,66.85586288,0,0.009507424271,28,1,1.071428571,0.4482758621,0.5172413793,0.422368109,0.4767980497,0.5714285714,3.664416865
0,0,0,0,0,185426,324.917292,38,0,9999,1,0,5648,0,0,0,0,0.121037,0.000013,10000,0,0.12764652,0,0.12764652,38,1639,9999,0,0.99980002,0,0.9921178369,263.1578947,0.06109810742
0,0,1285081,41960.20248,49,1635183252,24650563.79,308,242,67,0,94,18,0,1,0.055693,0.000475,1.003,0.123277,309,13.47760663,8.259529822,0,-5.218076806,272,13,0.2757201646,0.7806451613,0.2161290323,0.8470612157,0.719293265,1.003246753,1.428120864
0,0,0,0,6,1637819263,75402976.91,244,0,22,0,0,10,0,0,0,0,104,7.220818,22,0,158.858,0,158.858,20,3,22,0,0.9565217391,0,0.9226599042,0.09016393443,70.88443977
0,0,1815658,87017.10487,0,1630294521,20236532.26,368,267,81,0,109,7,0,1,0.088895,0,1.643962,0.165368,348,23.73498739,13.39479843,0,-10.34018896,228,18,0.302238806,0.7650429799,0.2320916905,0.7059214983,0.5870005276,0.9456521739,2.952157321
0,0,1666181,68254.66525,0,1637157831,38282421.02,289,236,43,0,69,8,0,1,0.03443,0,0.8484,0.099531,279,8.1255704,4.2798537,0,-3.8457167,275,1,0.1814345992,0.8428571429,0.1535714286,0.8834488316,0.653454905,0.9653979239,1.236272968
0,0,173709,13152.77861,0,1651719235,4097015.649,120,533,404,0,222,118,0,5.950811,0.136992,0,5.955245,0.148737,937,73.01687202,60.08955491,0,-12.92731711,120,75,0.7565543071,0.5682302772,0.4307036247,0.8790995528,0.6358376655,7.808333333,3.7763415
0,0,0,0,0,417852,7001.378938,811,0,9999,1,0,1733,0,0,0,0,1687.9998,3.523549,10000,0,35231.96975,0,35231.96975,811,301,9999,0,0.99980002,0,0.9787342058,12.33045623,11067.14938
0,0,0,0,0,2780520,1053.183318,122,0,9999,1,0,1,0,0,0,0,0,0,10000,0,0,0,0,122,1789,9999,0,0.99980002,0,0,81.96721311,0
0,0,2096114,84172.62937,173,1615125030,36660960.33,540,143,45,0,44,18,0,0.92,0.079374,0,1.508453,0.23718,188,11.35041735,10.67311686,0,-0.6773004914,186,2,0.3125,0.7566137566,0.2380952381,0.855251711,0.6525117026,0.3481481481,0.4643426834
0,0,266843,15798.31967,4,1656540641,44816322.32,64,244,37,0,28,11,0,5,0.192548,0,4.066246,0.428315,281,46.9817573,15.84766102,0,-31.13409628,64,21,0.1510204082,0.865248227,0.1312056738,0.7316435591,0.6657633078,4.390625,9.733739019
0,0,806767,59733.11511,160,1647190025,42378202.28,161,139,39,0,69,8,0,0.20473,0.010033,0.001384,0.094549,0.022886,178,1.39463853,0.8925640386,0,-0.5020744913,130,8,0.2785714286,0.7765363128,0.217877095,0.8218919522,0.5038841651,1.105590062,0.2581382474
0,31,1646672447,91698195.22,5,7408942,1151061.429,139,18,7,0,10,5,0,1.88,0.363771,0.015924,0.998,0.363081,25,6.54787227,2.541567131,0,-4.006305138,24,2,0.3684210526,0.6923076923,0.2692307692,0.737684507,0.5415767109,0.1798561151,0.7910233573
0,6,65601,10422.2,34153,1657784784,237401780,48,10,7,0,6,5,0,0.808594,0.155846,0.027691,0.485539,0.181387,17,1.558459267,1.269709269,0,-0.2887499974,15,3,0.6363636364,0.5555555556,0.3888888889,0.6341764054,0.4318232199,0.3541666667,0.2520514586
0,0,1112703,52566.08175,0,1617381367,26655762.2,516,685,61,0,183,17,0,34.99,0.491877,0,3.1,0.524925,746,336.9358447,32.0203951,0,-304.9154496,515,21,0.0889212828,0.9170013387,0.08165997323,0.9192503772,0.6426134648,1.445736434,128.5958248
0,0,0,0,0,213329,2046.9933,96,0,4030,1,0,1914,0,0,0,0,0.056535,0.000014,4031,0,0.05653486505,0,0.05653486505,96,561,4030,0,0.9995039683,0,0.9926757264,41.98958333,0.02242023419
0,0,14654127,480741.4104,379,1575805670,79718401.55,961,134,20,0,29,10,0,14.57579,0.593725,0,9,1.774494,154,79.5591247,35.48988547,0,-44.06923922,147,7,0.1481481481,0.864516129,0.1290322581,0.8690339577,0.6137231952,0.1602497399,18.39784647
0,0,264461,42719.34546,51,1657639758,59275502.14,52,55,28,0,20,10,0,0.9,0.155497,0.0079,0.65,0.223499,83,8.552309737,6.257965255,0,-2.294344482,43,16,0.5,0.6547619048,0.3333333333,0.6474835708,0.4207736875,1.596153846,1.021574486
0,0,281602,14818.74818,25,1653416808,19033831.24,101,413,87,0,169,35,0,2.1,0.04665,0.014295,1.0318,0.156074,500,19.26654025,13.57845582,0,-5.688084428,101,33,0.2101449275,0.8243512974,0.1736526946,0.8654264032,0.5596153756,4.95049505,1.880146604
0,71,21507953,1259602.8,6470,1632990950,544356161.3,293,20,3,0,11,2,0,0.003473,0.000332,0.047348,0.095575,0.06812,23,0.006643883474,0.20435898,0,0.1977150965,21,3,0.1428571429,0.8333333333,0.125,0.902001773,0.1573296468,0.07849829352,0.04682277346
0,0,0,0,0,960459,742.691169,86,0,9999,1,0,5746,0,0,0,0,0.377458,0.000216,10000,0,2.159588237,0,2.159588237,86,1094,9999,0,0.99980002,0,0.9987844156,116.2790698,0.5098350879
0,10,794261,170819.1875,9407,1656944522,236839720.3,42,16,7,0,10,5,0,0.08,0.006525,0.000385,0.071793,0.025353,23,0.1043938091,0.1774681691,0,0.07307436005,19,2,0.4117647059,0.6666666667,0.2916666667,0.8672053795,0.5361800913,0.5476190476,0.03819442497
0,0,358316,19457.72085,165,1653158887,97381494.41,91,283,17,0,38,8,0,3,0.036527,0,1.041326,0.159438,300,10.33724998,2.710439318,0,-7.626810666,89,40,0.05985915493,0.9401993355,0.05647840532,0.9769378337,0.7261597538,3.296703297,2.030836975
0,0,2429099,83759.16576,0,1628708301,39872089.37,387,368,41,0,125,16,0,2,0.052364,0,0.644222,0.082287,409,19.26982013,3.373777995,0,-15.89604213,386,5,0.1111111111,0.8975609756,0.1,0.8411142816,0.7224922331,1.056847545,3.90150576
0,0,2304630,9122.465347,84,1658183333,82913764.05,43,404,20,0,111,11,0,0.2,0.021494,0,0.27581,0.094376,424,8.683662123,1.887520903,0,-6.796141221,43,104,0.04938271605,0.9505882353,0.04705882353,0.6904276091,0.5272143818,9.860465116,2.044968236
0,0,7061204,767259.1053,0,1646333270,235251048.7,169,19,7,0,5,2,0,0.1,0.005263,0,0.309595,0.044228,26,0.1,0.30959547,0,0.20959547,20,1,0.35,0.7037037037,0.2592592593,0.9473504214,0.8571409191,0.1538461538,0.02179449472
0,0,1291442,18850.49162,0,1614134479,27022851.67,552,2148,60,1,252,11,0,7.8,0.147717,0,1.5,0.324098,2209,317.2965917,19.44585078,0,-297.8507409,552,78,0.02791996277,0.9719457014,0.02714932127,0.8344673986,0.6254181721,4.001811594,105.540686
0,0,1883054,246692.6552,95,1647396716,103194103.7,126,29,16,0,13,11,0,2.15,0.25083,0.006,0.787,0.237009,45,7.274075521,3.79214078,0,-3.481934741,41,3,0.5333333333,0.6304347826,0.347826087,0.7637716358,0.4708174255,0.3571428571,1.768112183
0,56,132550,59069,2123,1658257623,414603529,4,3,4,0,2,3,0.1,1.16092,0.536973,0.07,1.2,0.402955,7,1.610919801,1.611821989,0,0.0009021881661,4,3,1,0.375,0.5,0.4390533503,0.5322891052,1.75,0.5421510294
0,299653,1657148217,552853133,0,0,0,17,3,0,0,2,0,0.212247,0.850471,0.581059,0,0,0,3,1.743175873,0,0,-1.743175873,3,1,0,0.75,0,0.2440844545,0,0.1764705882,0.6262822359
0,42,2142,778.4,3025,1654292743,552753543,46,5,3,0,4,3,0,0.002285,0.000457,0.004614,0.04,0.018205,8,0.002285026424,0.05461404656,0,0.05232902014,7,2,0.5,0.5555555556,0.3333333333,0.7998249856,0.4319494255,0.1739130435,0.006026036933
0,0,2230924,77298.09917,0,1642103414,44658083.35,227,121,37,0,37,8,0,0.16,0.007989,0,0.188158,0.038812,158,0.9666987121,1.436061419,0,0.4693627069,153,5,0.3032786885,0.7610062893,0.2327044025,0.8450570188,0.4921448668,0.6960352423,0.09237573645
0,0,817086,35271.78693,0,1619180461,14974910.76,494,413,110,0,131,20,0,3,0.077966,0,2.404,0.138975,523,32.19981455,15.2872435,0,-16.91257105,468,17,0.2657004831,0.7881679389,0.2099236641,0.8090942798,0.6289819177,1.058704453,6.146808659
0,0,2752920,151208.6082,49,1615496221,40900486.25,537,171,40,0,42,17,0,0.62,0.049067,0.006086,0.44707,0.099343,211,8.390528246,3.973723276,0,-4.416804971,206,5,0.2325581395,0.8066037736,0.1886792453,0.806091538,0.518687938,0.3929236499,1.338219183
0,0,610139,40782.14,0,1645858093,68909230.79,163,150,24,0,21,7,0,4.35,0.496531,0,0.899749,0.243491,174,74.47969164,5.84377664,0,-68.635915,163,4,0.1589403974,0.8571428571,0.1371428571,0.7907352355,0.4314206659,1.067484663,22.48037465
0,0,1439975947,144128.0845,0,20749,1396.6,13,9998,15,0,1097,2,0.001,361.835715,7.267592,0.097111,141,14.539074,10013,72661.38792,218.0861072,0,-72443.30181,13,1577,0.001500150015,0.9984022369,0.001497902936,0.7105492085,0.8489368584,770.2307692,21140.86321
0,0,519191,98859.95,2188,1624324765,184031975.7,393,20,9,0,13,6,0,0.598606,0.123272,0.005062,1.197211,0.277007,29,2.465442431,2.493062596,0,0.02762016547,27,3,0.4285714286,0.6666666667,0.3,0.5766674534,0.6347992066,0.0737913486,0.2732830457
0,132,3240182,860667,91,1615047304,86550971.95,530,19,19,0,10,3,0.01,0.6,0.154963,0.008897,0.201745,0.179814,38,2.944287895,3.416463857,0,0.4721759613,37,2,0.95,0.4871794872,0.4871794872,0.446940775,0.1018576633,0.07169811321,0.2664783864
0,20186,665364,241890.25,118359,1645106326,87424516,196,4,19,0,1,2,0.048462,0.637349,0.226696,0.015238,0.081169,0.04803,23,0.906785718,0.912575418,0,0.0057897,23,1,3.8,0.1666666667,0.7916666667,0.5103627561,0.1010499558,0.1173469388,0.2052201439
0,0,0,0,3675219,1641871814,332386993,233,0,5,0,0,1,0,0,0,0.155711,0.200011,0.190719,5,0,0.9535974107,0,0.9535974107,5,1,5,0,0.8333333333,0,0.03805940184,0.02145922747,0.2706126845
0,0,1612744,38784.4187,22,1633389322,18669778.94,332,492,88,0,105,20,0,50,1.396044,0,63.9,3.825867,580,686.8537536,336.6763324,0,-350.1774211,274,40,0.1784989858,0.8468158348,0.1514629948,0.9168902884,0.855349039,1.746987952,125.3764482
0,0,0,0,0,161057,3297.012802,78,0,2031,1,0,1180,0,0,0,0,0.24,0.000197,2032,0,0.4,0,0.4,78,242,2031,0,0.9990162322,0,0.9986066945,26.05128205,0.1346109224
0,174634,1833208,894344,389587,1651916669,331729866.6,109,3,5,0,3,1,0.008047,0.07,0.028706,0.04884,0.049681,0.049389,8,0.08611699,0.2469444991,0,0.1608275091,8,1,1.25,0.3333333333,0.5555555556,0.4796017927,0.003254570991,0.07339449541,0.06072573196
0,51,81975,8558.772727,8592,1623637084,5417307.124,401,66,306,0,2,4,0,2.216955,0.925808,0.013822,0.367109,0.200175,372,61.10332656,61.2534363,0,0.1501097448,372,1,4.567164179,0.1769436997,0.8203753351,0.1132340173,0.04615719994,0.927680798,0.3726399875
0,15515,411862,135899,26158,1516261918,7856474.645,1644,4,211,0,2,3,0.016486,0.2,0.154122,0.050353,24.4815,0.26001,215,0.61648644,54.86217303,0,54.24568659,214,2,42.2,0.01851851852,0.9768518519,0.2232572718,0.5496011757,0.1307785888,15.27278153
0,0,103601,1532.79177,159,1602454518,808071.3205,690,2017,2053,0,3,4,0,0.805091,0.142717,0.021432,0.622822,0.142641,4070,287.8605943,292.840952,0,4.980357682,690,16,1.017343905,0.495455662,0.5042986981,0.1760068757,0.1599457098,5.898550725,1.505207759
0,1,7824,101.731872,1425,1620972793,700597.2133,476,2372,2372,0,1,1,0.197328,8.31161,0.75321,0.20001,8.316204,0.754939,4744,1786.613133,1790.715297,0,4.102163486,476,16,0.9995785925,0.4998946259,0.4998946259,0.2558901702,0.2554662984,9.966386555,1.511687246
0,0,0,0,14625,22011690,589000.3814,805,0,118,1,0,3,0,0,0,0,0.798912,0.260343,119,0,30.72044599,0,30.72044599,119,1,118,0,0.9833333333,0,0.2783065233,0.147826087,9.331937231
0,49,607969,14355.44269,36,1547083335,432610.1767,1331,506,3825,0,7,7,0.25,90.6,10.305489,0.04,85,1.368668,4331,5214.577607,5235.154812,0,20.57720569,1330,27,7.544378698,0.1168051708,0.8829639889,0.3830713543,0.428465786,3.253944403,8.461852821
0,674,118905,20874,100029,1612153320,19538341.33,565,10,85,0,2,3,0.246218,1.159214,0.827141,0.008119,1.001103,0.103046,95,8.271410294,8.758909028,0,0.4874987343,95,1,7.727272727,0.1041666667,0.8854166667,0.1620554316,0.4949897434,0.1681415929,0.3033348531
0,0,0,0,2164269,1629962312,166084917.6,370,1,10,0,1,1,0.19,0.19,0.19,0.047011,0.049583,0.048424,11,0.19,0.4842433619,0,0.2942433619,11,1,5,0.08333333333,0.8333333333,0,0.01135467709,0.02972972973,0.08538427245
0,0,10422909,272908.641,130,1492915802,413662.3828,1957,39,3992,0,34,1,0.11,340,22.093024,0.196686,1.858624,0.221381,4031,861.6279366,883.7543502,0,22.12641353,1912,10,99.8,0.009672619048,0.9900793651,0.6840344437,0.06672468359,2.059785386,93.5675406
0,14,884120,22360.64035,96,1656615636,150697008.4,42,114,11,0,45,4,0,0.125652,0.007968,0.002,0.14,0.03109,125,0.9083426123,0.3419845768,0,-0.5663580355,30,17,0.09565217391,0.9047619048,0.0873015873,0.7966860013,0.5825980537,2.976190476,0.2120203429
0,0,0,0,0,56820,690.623541,57,0,7026,1,0,3838,0,0,0,0,1.4,0.158269,7027,0,1112.0001,0,1112.0001,57,4625,7026,0,0.999715424,0,0.6478600953,123.2807018,349.2875905
0,546,1594319784,132893618.2,71000,56876575,1495743.444,784,12,45,0,2,1,0,0.987178,0.753709,0.200014,0.208248,0.201388,57,9.044513807,9.062468794,0,0.01795498727,57,1,3.461538462,0.2068965517,0.775862069,0.10153602,0.003280593008,0.07270408163,0.29510427
0,0,0,0,158,1609252323,434965.9744,611,0,3821,0,0,4,0,0,0,0.052803,24.783299,1.322194,3821,0,5052.104816,0,5052.104816,611,19,3821,0,0.9997383569,0,0.4362993709,6.253682488,1547.217986
0,29,338553,11434.9085,219385,1517413831,8324171.884,1631,153,199,0,1,2,0.109292,2.707624,0.286429,0.016366,0.534499,0.228094,352,43.82360081,45.39062261,0,1.567021804,351,2,1.292207792,0.433427762,0.5637393768,0.2708213411,0.1999373048,0.2158185162,0.3791570224
0,914172,1359570,1136871,111143,1614997100,53539251.74,544,2,31,0,1,3,0.521909,1.261961,0.891935,0.046141,0.10415,0.060762,33,1.783869664,1.883607422,0,0.09973775833,33,1,10.33333333,0.05882352941,0.9117647059,0.2074288921,0.1573928513,0.06066176471,0.4059915303
0,0,0,0,745276,1624729864,207282468.3,395,1,8,0,1,2,0.672534,0.672534,0.672534,0.012,0.15206,0.086567,9,0.6725339237,0.6925339237,0,0.02,9,1,4,0.1,0.8,0,0.3012404627,0.02278481013,0.2536119523
0,7,396814,56690.87629,583,1518354718,3791172.396,1662,291,434,0,171,7,0,36.7,0.575084,0.002413,24.999748,0.386822,725,167.3493856,167.8806562,0,0.5312706337,724,2,1.48630137,0.4008264463,0.5977961433,0.7921851152,0.4453760331,0.43622142,4.237622457
0,0,0,0,9295,1600252296,651264.1544,715,0,2552,0,0,1,0,0,0,0.196848,1.70188,0.328545,2552,0,838.4467623,0,838.4467623,715,8,2552,0,0.999608304,0,0.2103453405,3.569230769,215.8287618
0,289,540073,64004.45455,45487,1618919037,16602775.15,495,22,100,0,3,1,0,1.165782,0.863917,0.196599,0.233007,0.200729,122,19.00617657,20.07292802,0,1.066751444,121,2,4.347826087,0.1788617886,0.8130081301,0.1699444377,0.007028926158,0.2464646465,0.3445616558
0,1113,747459,126006.6667,112907,1624277331,43698647.87,429,6,38,0,1,2,0.800274,0.903243,0.836169,0.061705,0.300543,0.132675,44,5.017016642,5.041666689,0,0.02465004691,44,1,5.428571429,0.1333333333,0.8444444444,0.02301545235,0.2038796345,0.1025641026,0.2841949076
0,268,496,390.64,453792,1643580157,66465539.36,210,25,25,0,1,1,0.043773,0.049936,0.048402,0.047201,0.049957,0.049232,50,1.210038622,1.230811818,0,0.02077319629,49,2,0.9615384615,0.4901960784,0.4901960784,0.01436002709,0.006462425628,0.2380952381,0.02498114803
0,0,0,0,8316489,1649943257,829129873,97,0,2,0,0,1,0,0,0,0.200033,0.200051,0.200042,2,0,0.4000841092,0,0.4000841092,2,1,2,0,0.6666666667,0,2.33E-05,0.0206185567,0.1000163754
0,0,11200371,935364.9333,119,1497847391,541208.5169,1901,15,3045,0,10,1,0.1,302.189,44.199432,0.196591,3.731547,0.22378,3060,662.9914826,681.4113288,0,18.4198462,1821,9,190.3125,0.00490035936,0.99477295,0.6989888342,0.08111067335,1.609679116,85.99638118
0,54,837608,192743.8889,519284,1657551232,829035258,27,9,2,0,8,2,0,3.2,0.985556,0.012909,5.210403,2.611656,11,8.87,5.22331186,0,-3.64668814,6,6,0.2,0.75,0.1666666667,0.5727169656,0.4975285049,0.4074074074,1.58424745
0,613,16167,5948.333333,690126,1657552840,829121483,9,3,2,0,2,1,0,1.98,1.189326,1.59,2,1.795,5,3.567979,3.59,0,0.022021,3,3,0.5,0.5,0.3333333333,0.3699573033,0.05710306089,0.5555555556,0.8827952514
0,0,1468076,34584.86547,81,1635877810,150378407,301,223,11,84,53,5,0,0.1,0.000897,0.012,6,0.802871,318,0.2,8.83158,0,8.63158,233,2,0.04910714286,0.6990595611,0.03448275862,0.9909209025,0.719765693,1.056478405,1.280594649
0,0,0,0,34,2908601,461125.5833,65,0,12,1,0,1,0,0,0,0,0,0,13,0,0,0,0,12,2,12,0,0.8571428571,0,0,0.2,0
0,463,4399349,679290.8333,2797,1639135996,78661694.05,243,12,21,0,4,12,0,4,0.885,0.031712,3.989499,0.414818,33,10.62,8.711176235,0,-1.908823765,33,1,1.615384615,0.3529411765,0.6176470588,0.6790645811,0.7074764933,0.1358024691,2.054484373
0,0,82778,2014.940602,0,1657207811,9322772.213,55,1229,178,0,130,9,0,4,0.256799,0,3.051404,0.376488,1407,315.6063982,67.01493291,0,-248.5914652,45,64,0.1447154472,0.8728693182,0.1264204545,0.7280399922,0.7158417291,25.58181818,73.68897142
0,992,1017915,304144.25,0,0,0,15,4,1,0,1,1,0,0,0,0.086215,0.086215,0.086215,5,0,0.08621458083,0,0.08621458083,3,3,0.2,0.6666666667,0.1666666667,0,0,0.3333333333,0
0,0,8689832,112554.1794,0,1620022617,29614686.11,443,262,55,0,71,22,0,7.99,0.19947,0,6.209355,0.300024,317,52.2610491,16.50133264,0,-35.75971646,215,15,0.2091254753,0.8238993711,0.1729559748,0.8982398526,0.8105407236,0.7155756208,8.93758279
0,0,0,0,2308,1658259746,414579271.8,1,1,4,0,1,4,0.508258,0.508258,0.508258,0.012726,0.443343,0.127176,5,0.508257635,0.508706,0,0.0004483650081,1,5,2,0.1666666667,0.6666666667,0,0.6355316151,5,0.1929652034
0,13,1655541069,421202.0722,15,24193,1567.330416,76,3946,457,0,2,1,0,0,0,0,0,0,4403,1.07E-08,0,0,-1.07E-08,76,153,0.1157841399,0.8960036331,0.1037693006,2.22E-05,0,57.93421053,2.78E-09
0,2,45093,1593.899749,0,1643910455,1639259.137,191,9965,1004,0,3,5,0,0,0,0,2.601777,0.053561,10969,1.24E-08,53.77512745,0,53.77512743,191,195,0.1007425246,0.9083865087,0.09152233364,1.15E-05,0.9710392089,57.42931937,16.47840224
0,0,409288,1728.166523,3,1656009378,2487819.368,71,3477,666,0,4,5,0,0,0,0,10,0.162162,4143,4.33E-08,108,0,108,71,160,0.1914893617,0.8390444015,0.1607142857,2.34E-05,0.9717211225,58.35211268,29.52949918
0,0,123452,3138.185492,0,1655993570,1696164.462,71,1930,978,0,2,2,0,0,0,0,7.5,0.053681,2908,0,52.5,0,52.5,71,86,0.5064733299,0.6634582331,0.3361980062,0,0.9928406863,40.95774648,14.78782298
0,0,77438,2974.095567,0,1655992637,1529012.352,71,2030,1085,0,2,2,0,0,0,0,7.5,0.041475,3115,0,45,0,45,71,84,0.5342195963,0.6514762516,0.3482028241,-6.74E-17,0.9944676483,43.87323944,12.85680757
0,0,319147,2257.436335,0,1654618367,30087526.2,87,3220,55,0,886,18,0,4,0.086321,0,2.3984,0.333886,3275,277.9541236,18.36371727,0,-259.5904064,87,135,0.01707544241,0.9829059829,0.01678876679,0.7843489134,0.5743016106,37.64367816,78.9759174
0,0,123452,3244.732086,0,1655993620,1699785.284,71,1870,976,0,2,2,0,0,0,0,7.5,0.046107,2846,0,45,0,45,71,86,0.5216461785,0.6568317527,0.3428170004,0,0.9938503035,40.08450704,10.8381621
0,9,1655541027,421736.6156,15,8302,1560.778481,76,3941,474,0,2,1,0,0,0,0,0,0,4415,1.04E-08,0,0,-1.04E-08,76,137,0.1202435312,0.8924365942,0.1073369565,2.18E-05,0,58.09210526,2.70E-09
0,0,5857940,133621.2206,8,1603405273,35638718.93,635,408,45,0,3,2,0,0,0,0.003966,0.25,0.067702,453,0,3.046583341,0,3.046583341,295,34,0.1100244499,0.8986784141,0.09911894273,0,0.2948812122,0.7133858268,0.7911519996
0,0,123443,3055.681956,0,1655993199,1613751.375,71,1984,1028,0,2,2,0,0,0,0,7.5,0.043774,3012,0,45,0,45,71,92,0.517884131,0.6584799203,0.3411881845,0,0.994161153,42.42253521,12.37149394
0,157,4403705,495347.7671,134,1584713278,16761696.37,896,73,97,0,51,12,0.01,9,0.673356,0.010344,11,0.510853,170,49.15501996,49.5527412,0,0.3977212462,170,1,1.310810811,0.4269005848,0.567251462,0.6310670584,0.6668429455,0.1897321429,3.648188769
0,0,293855,27731.15284,0,1645137870,4972036.255,196,229,333,0,107,287,0,6.320179,0.484841,0,7.501417,0.333772,562,111.0285579,111.1461398,0,0.1175819284,194,17,1.447826087,0.406749556,0.5914742451,0.6739038121,0.7369049708,2.867346939,1.741632568
0,0,798272,28278.42568,118,1655539658,165587471.1,52,148,10,0,12,3,0,191.504778,13.570909,0,400,100.585,158,2008.494464,1005.85,0,-1002.644464,46,50,0.06711409396,0.9308176101,0.06289308176,0.862814334,0.6625093198,3.038461538,275.4955063
0,1019,14814887,841107.9583,188,1564079331,34179499.96,1120,24,48,0,3,22,0,2.135947,0.223043,0.000945,1.00148,0.113485,72,5.353023466,5.447284378,0,0.094260912,71,2,1.92,0.3287671233,0.6575342466,0.5532070382,0.6025511065,0.06428571429,0.380853861
0,200,8257410,322685.6053,858,1590218252,26160033.05,812,38,63,0,3,4,0,3.496199,0.850171,0.00012,3.5,0.513815,101,32.30648182,32.37032998,0,0.063848159,88,5,1.615384615,0.3725490196,0.6176470588,0.5698982938,0.5994703451,0.1243842365,0.7489633158
0,0,0,0,0,206238,439.307231,51,0,9999,1,0,1200,0,0,0,0,0.011645,0.000001,10000,0,0.01164534,0,0.01164534,51,919,9999,0,0.99980002,0,0.9208346658,196.0784314,0.002101469606
0,179,10835,5507,0,0,0,1,2,1,0,2,1,0,0.116644,0.058322,0.12,0.12,0.12,3,0.1166435541,0.12,0,0.003356445933,1,3,0.3333333333,0.5,0.25,0.4999991427,0,3,0.05498629871
0,179,10835,5507,0,0,0,1,2,1,0,2,1,0,0.116643,0.058322,0.12,0.12,0.12,3,0.1166430731,0.12,0,0.003356926918,1,3,0.3333333333,0.5,0.25,0.4999991427,0,3,0.05498607197
0,164,22186,11175,0,0,0,1,2,1,0,2,1,0,0.115492,0.057746,0.12,0.12,0.12,3,0.1154919633,0.12,0,0.004508036741,1,3,0.3333333333,0.5,0.25,0.4999991341,0,3,0.0544434336
0,242,10835,5538.5,0,0,0,1,2,1,0,2,1,0,0.116645,0.058322,0.12,0.12,0.12,3,0.116644997,0.12,0,0.003355002978,1,3,0.3333333333,0.5,0.25,0.4999991427,0,3,0.05498697892
0,0,1969138,8788.089166,0,1622750398,9184628.638,454,4329,177,0,926,56,0,60,0.381776,0,23.691433,0.953335,4506,1652.709745,168.7402074,0,-1483.969537,454,92,0.04087759815,0.9605058797,0.03927224318,0.8738774612,0.8584276502,9.925110132,402.627689
0,0,62723,3332.280952,26,1657026662,127472238.1,17,420,13,0,133,3,0,3.152585,0.182173,0,2.47,0.444663,433,76.51258545,5.780624228,0,-70.73196122,17,48,0.03087885986,0.9677419355,0.02995391705,0.709598815,0.7511330073,25.47058824,20.168233
0,14,1655541248,422809.1832,41,8087,1504.201357,76,3931,442,0,2,1,0,0,0,0,0,0,4373,1.09E-08,0,0,-1.09E-08,76,130,0.1124109868,0.8987197074,0.101051669,2.27E-05,0,57.53947368,2.93E-09
0,29,647801,145736.4651,47,1652330358,165323870,84,43,10,0,1,1,0,0,0,0.00425,0.04253,0.014065,53,0,0.14065,0,0.14065,48,3,0.2272727273,0.7962962963,0.1851851852,0,0.4345152185,0.630952381,0.02493201837
0,121,1135634,203656,36101,1643052689,117718560.5,190,56,14,0,1,1,0,0,0,0.0084,0.02941,0.01294,70,0,0.181165,0,0.181165,69,2,0.2456140351,0.7887323944,0.1971830986,0,0.2381965656,0.3684210526,0.04940151815
0,36,2658744,651843.1667,417596,1657092750,828755173,51,6,2,0,1,1,0,0,0,0.0033,0.0084,0.00585,8,0,0.0117,0,0.0117,7,2,0.2857142857,0.6666666667,0.2222222222,0,0.2179449924,0.1568627451,0.00159760563
0,40,854357,93616.19048,3613,1606618582,236773692.6,611,21,7,0,1,1,0,0,0,0.0047,0.01271,0.007656,28,0,0.05359,0,0.05359,27,2,0.3181818182,0.724137931,0.2413793103,-2.88E-17,0.1633012551,0.04582651391,0.01365961758
